trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2018-02-09,1.5181056e+18,I,KQ.m@DCE.i,DCE,i,black,515.0,525.0,535.5,519.0,523.5,1323140.0,788207.0,807445.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-12,1.5183648e+18,I,KQ.m@DCE.i,DCE,i,black,516.0,522.0,526.0,518.0,523.0,687278.0,807445.0,724922.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-13,1.5184512e+18,I,KQ.m@DCE.i,DCE,i,black,517.0,523.0,531.0,521.5,529.0,590289.0,724922.0,715151.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-14,1.5185376e+18,I,KQ.m@DCE.i,DCE,i,black,518.0,530.5,541.0,529.0,539.5,605938.0,715151.0,673018.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-22,1.5192288e+18,I,KQ.m@DCE.i,DCE,i,black,519.0,541.0,545.0,532.5,538.5,522467.0,673018.0,700729.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-23,1.5193152e+18,I,KQ.m@DCE.i,DCE,i,black,520.0,537.0,549.0,536.0,548.5,782623.0,700729.0,784337.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-26,1.5195744e+18,I,KQ.m@DCE.i,DCE,i,black,521.0,548.5,556.5,545.0,549.0,741600.0,784337.0,769966.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-27,1.5196608e+18,I,KQ.m@DCE.i,DCE,i,black,522.0,549.0,552.0,540.0,546.5,782260.0,769966.0,781366.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-28,1.5197472e+18,I,KQ.m@DCE.i,DCE,i,black,523.0,545.5,546.5,540.5,543.0,639845.0,781366.0,757974.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-01,1.5198336e+18,I,KQ.m@DCE.i,DCE,i,black,524.0,543.0,548.0,540.5,544.5,777107.0,757974.0,795453.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-02,1.51992e+18,I,KQ.m@DCE.i,DCE,i,black,525.0,542.5,546.0,534.5,539.0,876939.0,795453.0,767193.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-05,1.5201792e+18,I,KQ.m@DCE.i,DCE,i,black,526.0,538.5,539.5,519.0,520.0,1033707.0,767193.0,822410.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-06,1.5202656e+18,I,KQ.m@DCE.i,DCE,i,black,527.0,519.0,524.5,516.5,520.5,781120.0,822410.0,778697.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-07,1.520352e+18,I,KQ.m@DCE.i,DCE,i,black,528.0,522.5,525.0,515.5,517.5,854192.0,778697.0,808466.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-08,1.5204384e+18,I,KQ.m@DCE.i,DCE,i,black,529.0,513.5,515.5,500.5,500.5,965126.0,808466.0,824686.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-09,1.5205248e+18,I,KQ.m@DCE.i,DCE,i,black,530.0,499.0,502.0,479.5,483.5,1405093.0,824686.0,847330.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
