trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2018-11-13,1.5420384e+18,V,KQ.m@DCE.v,DCE,v,chemical,696.0,6295.0,6345.0,6285.0,6325.0,70987.0,138883.0,138192.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-14,1.5421248e+18,V,KQ.m@DCE.v,DCE,v,chemical,697.0,6260.0,6370.0,6250.0,6355.0,152014.0,138192.0,140872.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-15,1.5422112e+18,V,KQ.m@DCE.v,DCE,v,chemical,698.0,6390.0,6440.0,6355.0,6435.0,119119.0,140872.0,143037.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-16,1.5422976e+18,V,KQ.m@DCE.v,DCE,v,chemical,699.0,6455.0,6490.0,6420.0,6485.0,96632.0,143037.0,143089.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-19,1.5425568e+18,V,KQ.m@DCE.v,DCE,v,chemical,700.0,6510.0,6525.0,6400.0,6410.0,97713.0,143089.0,140548.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-20,1.5426432e+18,V,KQ.m@DCE.v,DCE,v,chemical,701.0,6415.0,6475.0,6365.0,6375.0,142506.0,140548.0,141852.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-21,1.5427296e+18,V,KQ.m@DCE.v,DCE,v,chemical,702.0,6255.0,6425.0,6195.0,6405.0,148398.0,141852.0,131113.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-22,1.542816e+18,V,KQ.m@DCE.v,DCE,v,chemical,703.0,6395.0,6420.0,6330.0,6340.0,81817.0,131113.0,127931.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-23,1.5429024e+18,V,KQ.m@DCE.v,DCE,v,chemical,704.0,6315.0,6395.0,6310.0,6330.0,103867.0,127931.0,126256.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-26,1.5431616e+18,V,KQ.m@DCE.v,DCE,v,chemical,705.0,6270.0,6470.0,6265.0,6450.0,172651.0,126256.0,133672.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-27,1.543248e+18,V,KQ.m@DCE.v,DCE,v,chemical,706.0,6480.0,6495.0,6330.0,6385.0,139972.0,133672.0,126456.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-28,1.5433344e+18,V,KQ.m@DCE.v,DCE,v,chemical,707.0,6440.0,6460.0,6365.0,6445.0,101304.0,126456.0,129065.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-29,1.5434208e+18,V,KQ.m@DCE.v,DCE,v,chemical,708.0,6430.0,6480.0,6405.0,6470.0,85995.0,129065.0,125701.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-11-30,1.5435072e+18,V,KQ.m@DCE.v,DCE,v,chemical,709.0,6485.0,6510.0,6455.0,6495.0,75419.0,125701.0,122298.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-03,1.5437664e+18,V,KQ.m@DCE.v,DCE,v,chemical,710.0,6630.0,6695.0,6470.0,6580.0,156421.0,122298.0,103381.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-04,1.5438528e+18,V,KQ.m@DCE.v,DCE,v,chemical,711.0,6570.0,6645.0,6525.0,6625.0,92661.0,103381.0,93039.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-05,1.5439392e+18,V,KQ.m@DCE.v,DCE,v,chemical,712.0,6600.0,6640.0,6575.0,6640.0,66054.0,93039.0,80187.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-06,1.5440256e+18,V,KQ.m@DCE.v,DCE,v,chemical,713.0,6645.0,6655.0,6595.0,6620.0,76619.0,80187.0,63898.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-07,1.544112e+18,V,KQ.m@DCE.v,DCE,v,chemical,714.0,6625.0,6635.0,6550.0,6565.0,59303.0,63898.0,48010.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-10,1.5443712e+18,V,KQ.m@DCE.v,DCE,v,chemical,715.0,6555.0,6590.0,6430.0,6535.0,72739.0,48010.0,37198.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-11,1.5444576e+18,V,KQ.m@DCE.v,DCE,v,chemical,716.0,6260.0,6265.0,6205.0,6210.0,80401.0,37198.0,148781.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-12,1.544544e+18,V,KQ.m@DCE.v,DCE,v,chemical,717.0,6240.0,6275.0,6230.0,6255.0,63041.0,148781.0,151248.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-13,1.5446304e+18,V,KQ.m@DCE.v,DCE,v,chemical,718.0,6245.0,6325.0,6235.0,6315.0,84079.0,151248.0,147145.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-14,1.5447168e+18,V,KQ.m@DCE.v,DCE,v,chemical,719.0,6350.0,6355.0,6280.0,6305.0,67746.0,147145.0,145554.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-17,1.544976e+18,V,KQ.m@DCE.v,DCE,v,chemical,720.0,6295.0,6380.0,6290.0,6355.0,85262.0,145554.0,145522.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-18,1.5450624e+18,V,KQ.m@DCE.v,DCE,v,chemical,721.0,6320.0,6460.0,6315.0,6445.0,126877.0,145522.0,143901.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-19,1.5451488e+18,V,KQ.m@DCE.v,DCE,v,chemical,722.0,6420.0,6520.0,6415.0,6515.0,140596.0,143901.0,142310.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-20,1.5452352e+18,V,KQ.m@DCE.v,DCE,v,chemical,723.0,6505.0,6530.0,6445.0,6465.0,87730.0,142310.0,135156.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-21,1.5453216e+18,V,KQ.m@DCE.v,DCE,v,chemical,724.0,6450.0,6530.0,6430.0,6465.0,102074.0,135156.0,137536.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-24,1.5455808e+18,V,KQ.m@DCE.v,DCE,v,chemical,725.0,6455.0,6500.0,6420.0,6480.0,103652.0,137536.0,143943.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-25,1.5456672e+18,V,KQ.m@DCE.v,DCE,v,chemical,726.0,6430.0,6450.0,6360.0,6410.0,152100.0,143943.0,138506.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-26,1.5457536e+18,V,KQ.m@DCE.v,DCE,v,chemical,727.0,6420.0,6555.0,6405.0,6475.0,209055.0,138506.0,147319.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-27,1.54584e+18,V,KQ.m@DCE.v,DCE,v,chemical,728.0,6555.0,6570.0,6450.0,6475.0,138049.0,147319.0,136643.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-12-28,1.5459264e+18,V,KQ.m@DCE.v,DCE,v,chemical,729.0,6470.0,6485.0,6420.0,6455.0,124065.0,136643.0,126881.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-02,1.5463584e+18,V,KQ.m@DCE.v,DCE,v,chemical,730.0,6465.0,6470.0,6325.0,6345.0,128678.0,126881.0,130805.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-03,1.5464448e+18,V,KQ.m@DCE.v,DCE,v,chemical,731.0,6365.0,6380.0,6320.0,6320.0,102627.0,130805.0,131975.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-04,1.5465312e+18,V,KQ.m@DCE.v,DCE,v,chemical,732.0,6335.0,6440.0,6300.0,6405.0,154026.0,131975.0,123834.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-07,1.5467904e+18,V,KQ.m@DCE.v,DCE,v,chemical,733.0,6400.0,6455.0,6380.0,6440.0,94811.0,123834.0,130648.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-08,1.5468768e+18,V,KQ.m@DCE.v,DCE,v,chemical,734.0,6430.0,6455.0,6390.0,6415.0,78310.0,130648.0,124987.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-09,1.5469632e+18,V,KQ.m@DCE.v,DCE,v,chemical,735.0,6440.0,6470.0,6390.0,6390.0,110450.0,124987.0,127095.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-10,1.5470496e+18,V,KQ.m@DCE.v,DCE,v,chemical,736.0,6405.0,6415.0,6350.0,6355.0,95558.0,127095.0,127028.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-11,1.547136e+18,V,KQ.m@DCE.v,DCE,v,chemical,737.0,6355.0,6385.0,6340.0,6380.0,78747.0,127028.0,125702.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-14,1.5473952e+18,V,KQ.m@DCE.v,DCE,v,chemical,738.0,6375.0,6420.0,6360.0,6360.0,81858.0,125702.0,125355.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-15,1.5474816e+18,V,KQ.m@DCE.v,DCE,v,chemical,739.0,6365.0,6380.0,6340.0,6350.0,88816.0,125355.0,130792.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-16,1.547568e+18,V,KQ.m@DCE.v,DCE,v,chemical,740.0,6365.0,6440.0,6340.0,6435.0,118480.0,130792.0,133327.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-17,1.5476544e+18,V,KQ.m@DCE.v,DCE,v,chemical,741.0,6440.0,6480.0,6425.0,6470.0,87348.0,133327.0,139866.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-18,1.5477408e+18,V,KQ.m@DCE.v,DCE,v,chemical,742.0,6490.0,6520.0,6455.0,6505.0,103652.0,139866.0,144899.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-21,1.548e+18,V,KQ.m@DCE.v,DCE,v,chemical,743.0,6530.0,6565.0,6470.0,6500.0,122734.0,144899.0,149297.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-22,1.5480864e+18,V,KQ.m@DCE.v,DCE,v,chemical,744.0,6505.0,6585.0,6480.0,6545.0,161545.0,149297.0,162744.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-23,1.5481728e+18,V,KQ.m@DCE.v,DCE,v,chemical,745.0,6525.0,6550.0,6495.0,6545.0,85840.0,162744.0,170542.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-24,1.5482592e+18,V,KQ.m@DCE.v,DCE,v,chemical,746.0,6535.0,6565.0,6470.0,6505.0,91164.0,170542.0,163222.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-25,1.5483456e+18,V,KQ.m@DCE.v,DCE,v,chemical,747.0,6520.0,6630.0,6490.0,6505.0,162777.0,163222.0,163979.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-28,1.5486048e+18,V,KQ.m@DCE.v,DCE,v,chemical,748.0,6515.0,6525.0,6455.0,6465.0,103275.0,163979.0,150622.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-29,1.5486912e+18,V,KQ.m@DCE.v,DCE,v,chemical,749.0,6450.0,6480.0,6435.0,6450.0,70805.0,150622.0,147524.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-30,1.5487776e+18,V,KQ.m@DCE.v,DCE,v,chemical,750.0,6470.0,6545.0,6450.0,6535.0,100986.0,147524.0,159185.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-01-31,1.548864e+18,V,KQ.m@DCE.v,DCE,v,chemical,751.0,6535.0,6550.0,6500.0,6540.0,60033.0,159185.0,152170.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-01,1.5489504e+18,V,KQ.m@DCE.v,DCE,v,chemical,752.0,6530.0,6545.0,6505.0,6540.0,51548.0,152170.0,149395.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-11,1.5498144e+18,V,KQ.m@DCE.v,DCE,v,chemical,753.0,6530.0,6655.0,6480.0,6515.0,138890.0,149395.0,152373.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-12,1.5499008e+18,V,KQ.m@DCE.v,DCE,v,chemical,754.0,6520.0,6530.0,6470.0,6495.0,73472.0,152373.0,144754.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-13,1.5499872e+18,V,KQ.m@DCE.v,DCE,v,chemical,755.0,6485.0,6495.0,6400.0,6410.0,93250.0,144754.0,144659.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-14,1.5500736e+18,V,KQ.m@DCE.v,DCE,v,chemical,756.0,6410.0,6475.0,6405.0,6460.0,69285.0,144659.0,147320.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-15,1.55016e+18,V,KQ.m@DCE.v,DCE,v,chemical,757.0,6465.0,6465.0,6385.0,6415.0,100197.0,147320.0,158676.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-18,1.5504192e+18,V,KQ.m@DCE.v,DCE,v,chemical,758.0,6440.0,6445.0,6395.0,6400.0,70462.0,158676.0,157918.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-19,1.5505056e+18,V,KQ.m@DCE.v,DCE,v,chemical,759.0,6405.0,6445.0,6370.0,6440.0,68700.0,157918.0,156107.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-20,1.550592e+18,V,KQ.m@DCE.v,DCE,v,chemical,760.0,6440.0,6445.0,6410.0,6440.0,49628.0,156107.0,154437.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-21,1.5506784e+18,V,KQ.m@DCE.v,DCE,v,chemical,761.0,6465.0,6515.0,6430.0,6440.0,104209.0,154437.0,150276.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-22,1.5507648e+18,V,KQ.m@DCE.v,DCE,v,chemical,762.0,6445.0,6490.0,6435.0,6455.0,66351.0,150276.0,146756.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-25,1.551024e+18,V,KQ.m@DCE.v,DCE,v,chemical,763.0,6465.0,6515.0,6455.0,6460.0,75557.0,146756.0,144628.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-26,1.5511104e+18,V,KQ.m@DCE.v,DCE,v,chemical,764.0,6435.0,6510.0,6415.0,6490.0,72983.0,144628.0,142737.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-27,1.5511968e+18,V,KQ.m@DCE.v,DCE,v,chemical,765.0,6490.0,6495.0,6440.0,6440.0,52770.0,142737.0,144616.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-02-28,1.5512832e+18,V,KQ.m@DCE.v,DCE,v,chemical,766.0,6455.0,6455.0,6380.0,6425.0,82811.0,144616.0,149094.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-01,1.5513696e+18,V,KQ.m@DCE.v,DCE,v,chemical,767.0,6435.0,6500.0,6430.0,6500.0,84915.0,149094.0,143592.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-04,1.5516288e+18,V,KQ.m@DCE.v,DCE,v,chemical,768.0,6490.0,6545.0,6480.0,6505.0,90094.0,143592.0,144286.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-05,1.5517152e+18,V,KQ.m@DCE.v,DCE,v,chemical,769.0,6495.0,6535.0,6485.0,6515.0,54487.0,144286.0,146388.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-06,1.5518016e+18,V,KQ.m@DCE.v,DCE,v,chemical,770.0,6515.0,6585.0,6495.0,6585.0,85286.0,146388.0,154269.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-07,1.551888e+18,V,KQ.m@DCE.v,DCE,v,chemical,771.0,6585.0,6625.0,6555.0,6585.0,86287.0,154269.0,159535.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-08,1.5519744e+18,V,KQ.m@DCE.v,DCE,v,chemical,772.0,6560.0,6610.0,6535.0,6570.0,70166.0,159535.0,159189.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-11,1.5522336e+18,V,KQ.m@DCE.v,DCE,v,chemical,773.0,6565.0,6570.0,6460.0,6500.0,118212.0,159189.0,155999.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-12,1.55232e+18,V,KQ.m@DCE.v,DCE,v,chemical,774.0,6515.0,6540.0,6490.0,6510.0,50917.0,155999.0,154034.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-13,1.5524064e+18,V,KQ.m@DCE.v,DCE,v,chemical,775.0,6510.0,6545.0,6505.0,6515.0,40124.0,154034.0,153084.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-14,1.5524928e+18,V,KQ.m@DCE.v,DCE,v,chemical,776.0,6525.0,6530.0,6470.0,6480.0,59141.0,153084.0,150315.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-15,1.5525792e+18,V,KQ.m@DCE.v,DCE,v,chemical,777.0,6455.0,6460.0,6390.0,6405.0,103102.0,150315.0,146431.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-18,1.5528384e+18,V,KQ.m@DCE.v,DCE,v,chemical,778.0,6400.0,6405.0,6225.0,6235.0,162876.0,146431.0,171774.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-19,1.5529248e+18,V,KQ.m@DCE.v,DCE,v,chemical,779.0,6245.0,6285.0,6235.0,6270.0,82937.0,171774.0,167691.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-20,1.5530112e+18,V,KQ.m@DCE.v,DCE,v,chemical,780.0,6265.0,6315.0,6260.0,6270.0,73686.0,167691.0,159443.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-21,1.5530976e+18,V,KQ.m@DCE.v,DCE,v,chemical,781.0,6290.0,6330.0,6280.0,6305.0,55315.0,159443.0,157205.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-22,1.553184e+18,V,KQ.m@DCE.v,DCE,v,chemical,782.0,6315.0,6445.0,6310.0,6410.0,113359.0,157205.0,140056.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-25,1.5534432e+18,V,KQ.m@DCE.v,DCE,v,chemical,783.0,6395.0,6470.0,6380.0,6430.0,86841.0,140056.0,134477.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-26,1.5535296e+18,V,KQ.m@DCE.v,DCE,v,chemical,784.0,6445.0,6450.0,6405.0,6435.0,60350.0,134477.0,129609.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-27,1.553616e+18,V,KQ.m@DCE.v,DCE,v,chemical,785.0,6445.0,6515.0,6430.0,6500.0,91949.0,129609.0,121805.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-28,1.5537024e+18,V,KQ.m@DCE.v,DCE,v,chemical,786.0,6530.0,6585.0,6455.0,6490.0,139537.0,121805.0,115893.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-03-29,1.5537888e+18,V,KQ.m@DCE.v,DCE,v,chemical,787.0,6505.0,6545.0,6450.0,6520.0,82942.0,115893.0,115568.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-01,1.554048e+18,V,KQ.m@DCE.v,DCE,v,chemical,788.0,6530.0,6540.0,6455.0,6515.0,68858.0,115568.0,111584.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-02,1.5541344e+18,V,KQ.m@DCE.v,DCE,v,chemical,789.0,6535.0,6540.0,6475.0,6495.0,68676.0,111584.0,104887.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-03,1.5542208e+18,V,KQ.m@DCE.v,DCE,v,chemical,790.0,6530.0,6730.0,6520.0,6700.0,187298.0,104887.0,183757.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-04,1.5543072e+18,V,KQ.m@DCE.v,DCE,v,chemical,791.0,6700.0,6745.0,6645.0,6720.0,157255.0,183757.0,207568.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-08,1.5546528e+18,V,KQ.m@DCE.v,DCE,v,chemical,792.0,6780.0,6945.0,6740.0,6870.0,230529.0,207568.0,219615.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-09,1.5547392e+18,V,KQ.m@DCE.v,DCE,v,chemical,793.0,6875.0,6920.0,6795.0,6830.0,187075.0,219615.0,221194.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-10,1.5548256e+18,V,KQ.m@DCE.v,DCE,v,chemical,794.0,6830.0,6890.0,6815.0,6835.0,109640.0,221194.0,225976.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-11,1.554912e+18,V,KQ.m@DCE.v,DCE,v,chemical,795.0,6830.0,6900.0,6820.0,6890.0,136803.0,225976.0,239838.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-12,1.5549984e+18,V,KQ.m@DCE.v,DCE,v,chemical,796.0,6880.0,6920.0,6760.0,6810.0,211610.0,239838.0,222662.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-15,1.5552576e+18,V,KQ.m@DCE.v,DCE,v,chemical,797.0,6835.0,6865.0,6765.0,6795.0,174072.0,222662.0,222339.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-16,1.555344e+18,V,KQ.m@DCE.v,DCE,v,chemical,798.0,6790.0,6830.0,6765.0,6810.0,128278.0,222339.0,220149.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-17,1.5554304e+18,V,KQ.m@DCE.v,DCE,v,chemical,799.0,6815.0,6895.0,6780.0,6810.0,204602.0,220149.0,232322.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-18,1.5555168e+18,V,KQ.m@DCE.v,DCE,v,chemical,800.0,6815.0,6830.0,6745.0,6755.0,193232.0,232322.0,229330.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-19,1.5556032e+18,V,KQ.m@DCE.v,DCE,v,chemical,801.0,6765.0,6795.0,6725.0,6785.0,125823.0,229330.0,226629.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-22,1.5558624e+18,V,KQ.m@DCE.v,DCE,v,chemical,802.0,6785.0,6880.0,6780.0,6825.0,174737.0,226629.0,227468.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-23,1.5559488e+18,V,KQ.m@DCE.v,DCE,v,chemical,803.0,6825.0,6845.0,6770.0,6815.0,117859.0,227468.0,224911.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-24,1.5560352e+18,V,KQ.m@DCE.v,DCE,v,chemical,804.0,6805.0,7000.0,6800.0,6960.0,396108.0,224911.0,253934.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-25,1.5561216e+18,V,KQ.m@DCE.v,DCE,v,chemical,805.0,6955.0,6975.0,6925.0,6935.0,154244.0,253934.0,250219.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-26,1.556208e+18,V,KQ.m@DCE.v,DCE,v,chemical,806.0,6935.0,6970.0,6910.0,6935.0,161474.0,250219.0,259766.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-29,1.5564672e+18,V,KQ.m@DCE.v,DCE,v,chemical,807.0,6935.0,6990.0,6870.0,6920.0,168959.0,259766.0,259254.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-30,1.5565536e+18,V,KQ.m@DCE.v,DCE,v,chemical,808.0,6930.0,7045.0,6920.0,7045.0,175160.0,259254.0,268468.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-06,1.557072e+18,V,KQ.m@DCE.v,DCE,v,chemical,809.0,7080.0,7160.0,7040.0,7110.0,252400.0,268468.0,264425.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-07,1.5571584e+18,V,KQ.m@DCE.v,DCE,v,chemical,810.0,7120.0,7145.0,7090.0,7100.0,183774.0,264425.0,275080.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-08,1.5572448e+18,V,KQ.m@DCE.v,DCE,v,chemical,811.0,7085.0,7110.0,7025.0,7055.0,191652.0,275080.0,271604.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-09,1.5573312e+18,V,KQ.m@DCE.v,DCE,v,chemical,812.0,7045.0,7090.0,6925.0,6940.0,238867.0,271604.0,265114.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-10,1.5574176e+18,V,KQ.m@DCE.v,DCE,v,chemical,813.0,6940.0,6990.0,6905.0,6975.0,191685.0,265114.0,258131.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-13,1.5576768e+18,V,KQ.m@DCE.v,DCE,v,chemical,814.0,6955.0,6985.0,6835.0,6870.0,181193.0,258131.0,255031.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-14,1.5577632e+18,V,KQ.m@DCE.v,DCE,v,chemical,815.0,6860.0,6940.0,6800.0,6845.0,305240.0,255031.0,246346.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
