strategy_id,strategy_family,lookback,version,sample_split,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,hit_rate,min_daily,max_daily,max_drawdown,avg_turnover_daily,avg_n_symbols
MA_10_long_short,MA,10,long_short,IS,gross_strategy_return,1206,0.00012875372142521062,0.03244593779915308,0.005571774077837922,0.08844917142837229,0.3668314499184243,0.8024905850582557,0.527363184079602,-0.02762922723387847,0.03660936222001519,-0.1775439227840263,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,IS,net_strategy_return,1206,-4.19556824931487e-05,-0.010572831988273473,0.005571785315513309,0.08844934982093863,-0.1195354404489988,-0.2614990224050999,0.5049751243781094,-0.02787922723387847,0.0365184531291061,-0.24561064460442628,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,IS,passive_return,1206,0.0004976207172283129,0.12540042074153485,0.008001904890444321,0.12702630212944335,0.9872004351803323,2.1596268667089547,0.5464344941956882,-0.05130225985088761,0.030221326032124463,-0.18961483331883877,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,IS,gross_map_vs_passive,1206,-0.00036886699580310244,-0.09295448294238182,0.009174815934302874,0.14564568772174877,-0.6382233789164308,-1.396195045049706,0.46434494195688225,-0.03917127860676548,0.0879116220709028,-0.42107682785282885,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,IS,net_map_vs_passive,1206,-0.0005395763997214617,-0.13597325272980834,0.009177271481187896,0.14568466832009133,-0.9333394810705439,-2.041799159774416,0.4494195688225539,-0.03927127860676548,0.08782071297999372,-0.5077847982288961,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,IS,net_map_vs_zero,1206,-4.19556824931487e-05,-0.010572831988273473,0.005571785315513309,0.08844934982093863,-0.1195354404489988,-0.2614990224050999,0.5049751243781094,-0.02787922723387847,0.0365184531291061,-0.24561064460442628,0.3414188078367183,20.75787728026534
MA_10_long_short,MA,10,long_short,OOS,gross_strategy_return,726,0.00019144917748004686,0.04824519272497181,0.006905037642821342,0.1096140743786695,0.44013684372597456,0.7470604837152557,0.5261707988980716,-0.03182438470282939,0.033027093182039315,-0.1272285805023039,0.34787330828144103,23.691460055096417
MA_10_long_short,MA,10,long_short,OOS,net_strategy_return,726,1.751252333932623e-05,0.00441315588151021,0.006909677441657112,0.1096877289017864,0.040233815812356896,0.06829033817764898,0.5151515151515151,-0.03191134122456852,0.03298361492116975,-0.14234602770070381,0.34787330828144103,23.691460055096417
MA_10_long_short,MA,10,long_short,OOS,passive_return,726,0.00021208509216249697,0.053445443224949235,0.010143775635803284,0.16102744612542955,0.3319026942979573,0.5633506735078081,0.5261707988980716,-0.032816285108068236,0.0441933145672033,-0.25526292892791513,0.34787330828144103,23.691460055096417
MA_10_long_short,MA,10,long_short,OOS,gross_map_vs_passive,726,-2.0635914682449907e-05,-0.005200250499977376,0.012243203042826424,0.19435482301312798,-0.02675647776245881,-0.04541475567126973,0.48484848484848486,-0.07601769927003268,0.0608112391830147,-0.27052744170427856,0.34787330828144103,23.691460055096417
