symbol,model_name,param_check_reason,hl_moment_condition_ok,hl_moment_condition_reason,persistence_warning_flag,persistence_warning_reason,aic,bic,fit_warnings,fit_warning_flag,model_usable,traditional_diag_pass,hl_hl_n,hl_bandwidth_p,hl_max_lag,hl_active_lag_count,hl_hl_weight_grid_size,hl_hl_weight_scale,hl_Q_gsd,hl_TQ_gsd,hl_C_robust,hl_D_robust,hl_M_robust,hl_pvalue,hl_C_iid,hl_D_iid,hl_M_iid,hl_pvalue_iid,hl_decision,hl_z_raw_mean,hl_z_raw_second_moment,hl_z_restandardized,hl_z_used_mean,hl_z_used_second_moment,hl_pvalue_adj_symbol,hl_decision_adj_symbol
AU,03_GARCH11_t,ok,True,ok,False,ok,5869.557823156351,5898.751510954347,,False,True,True,2537,21.00362278239279,21,21,15,1.0,19.299305662640393,19.299305662640393,13.516534206739982,,,,13.516534206739978,3.4663796112510035,1.668245288868819,0.047633521921788824,VARIANCE_NOT_COMPUTED,0.0157510576894952,0.9555800206808966,True,-2.8007202828541594e-17,0.9999999999999997,,VARIANCE_NOT_COMPUTED
AU,04_GARCH11_skewt,ok,True,ok,False,ok,5871.164997801231,5906.1974231588265,,False,True,True,2537,21.00362278239279,21,21,15,1.0,19.045350576649962,19.045350576649962,13.517819212435466,,,,13.51781921243546,3.4667218853700885,1.5944548039867965,0.05541710296555724,VARIANCE_NOT_COMPUTED,0.020754820889954666,0.9540471440932461,True,1.1202881131416636e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
AU,05_GARCH11_ged,ok,True,ok,False,ok,5870.188477841392,5899.382165639388,,False,True,True,2537,21.00362278239279,21,21,15,1.0,19.2667266242162,19.2667266242162,13.501041264564554,,,,13.50104126456455,3.462409542002146,1.6652233913142551,0.04793409794332859,VARIANCE_NOT_COMPUTED,0.0188483253798388,1.015975067203985,True,-1.6804321697124954e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
AU,06_GARCH12_t,ok,True,ok,False,ok,5868.4695561011085,5903.501981458704,,False,True,True,2537,21.00362278239279,21,21,15,1.0,19.315908587688984,19.315908587688984,13.501153634797774,,,,13.501153634797772,3.4627204430664946,1.6792447003725826,0.046552181756004396,VARIANCE_NOT_COMPUTED,0.014919605866842595,0.9559091211091439,True,-5.601440565708318e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,07_GARCH21_t,ok,True,ok,False,ok,5871.557823165637,5906.590248523233,,False,True,True,2537,21.00362278239279,21,21,15,1.0,19.299593601436033,19.299593601436033,13.516512150973762,,,,13.516512150973753,3.4663738539134346,1.6683374887372147,0.047624374957142335,VARIANCE_NOT_COMPUTED,0.015751136278146546,0.9555916907765482,True,-2.800720282854159e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,08_EGARCH11_t,ok,True,ok,False,ok,5841.483103762128,5876.515529119723,,False,True,True,2537,21.00362278239279,21,21,15,1.0,16.638543570154365,16.638543570154365,13.660624304412574,,,,13.66062430441257,3.513604213606914,0.8475397582372522,0.19834716805489183,VARIANCE_NOT_COMPUTED,0.0016152730560312469,0.9616425994029997,True,-8.402160848562477e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,09_EGARCH11_skewt,ok,True,ok,False,ok,5843.434114238881,5884.305277156076,,False,True,True,2537,21.00362278239279,21,21,15,1.0,16.592088131422056,16.592088131422056,13.663548967275755,,,,13.663548967275757,3.5143958221479634,0.8332980439170922,0.20233832961543907,VARIANCE_NOT_COMPUTED,0.00354387256323641,0.9616812803883932,True,8.402160848562477e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,10_EGARCH21_t,ok,True,ok,False,ok,5836.026076254915,5876.89723917211,,False,True,True,2537,21.00362278239279,21,21,15,1.0,15.02465259427414,15.02465259427414,13.181057419687084,,,,13.181057419687084,3.3914502299280698,0.5436008343327975,0.29335809276126157,VARIANCE_NOT_COMPUTED,-0.0004837329982808018,0.962033681269728,True,-3.360864339424991e-17,1.0,,VARIANCE_NOT_COMPUTED
AU,11_GJR11_t,near_integrated_volatility:persistence=1.0380,True,ok,False,ok,5850.235932533855,5885.26835789145,,False,False,True,2537,21.00362278239279,21,21,15,1.0,14.290954713447539,14.290954713447539,12.841204253068472,,,,12.84120425306847,3.2952131066816586,0.4399565106849778,0.3299843028092524,VARIANCE_NOT_COMPUTED,0.004944883138798065,0.9582007855555803,True,-2.800720282854159e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,12_GJR11_skewt,near_integrated_volatility:persistence=1.0379,True,ok,False,ok,5852.147257909292,5893.018420826487,,False,False,True,2537,21.00362278239279,21,21,15,1.0,14.254034619284681,14.254034619284681,12.846207904540757,,,,12.846207904540751,3.2965016592939547,0.42706689097965095,0.33466530374045367,VARIANCE_NOT_COMPUTED,0.007327577345351969,0.9580704897519676,True,-1.1202881131416636e-17,1.0,,VARIANCE_NOT_COMPUTED
AU,13_GJR21_t,near_integrated_volatility:persistence=1.0380,True,ok,False,ok,5852.2359325118705,5893.107095429065,,False,False,True,2537,21.00362278239279,21,21,15,1.0,14.290320382941896,14.290320382941896,12.841370895122298,,,,12.841370895122296,3.29525676346706,0.43970761364741356,0.3300744437677329,VARIANCE_NOT_COMPUTED,0.0049414649699803135,0.958188220126786,True,-1.4003601414270797e-17,1.0,,VARIANCE_NOT_COMPUTED
AU,14_TARCH11_t,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0373,5847.718502165087,5882.750927522682,,False,True,True,2537,21.00362278239279,21,21,15,1.0,18.21218446020414,18.21218446020414,13.823815000549066,,,,13.823815000549066,3.5559307940502354,1.2340986689048248,0.10858306974447673,VARIANCE_NOT_COMPUTED,0.001820288445074565,1.0062317793517785,True,-8.402160848562477e-18,1.0000000000000004,,VARIANCE_NOT_COMPUTED
AU,15_TARCH11_skewt,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0372,5849.711307171161,5890.582470088356,,False,True,True,2537,21.00362278239279,21,21,15,1.0,18.19388470299103,18.19388470299103,13.825684761117238,,,,13.825684761117236,3.5564266627984304,1.228255312436728,0.10967557032446373,VARIANCE_NOT_COMPUTED,0.0024940880656604413,1.0062971913431977,True,-1.4003601414270797e-17,1.0,,VARIANCE_NOT_COMPUTED
AU,16_APARCH11_t,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0000,5846.280462071834,5887.151624989029,,False,True,True,2537,21.00362278239279,21,21,15,1.0,15.223870105592871,15.223870105592871,13.055227962993404,,,,13.055227962993403,3.3540156607332583,0.6465808040160903,0.2589516425025855,VARIANCE_NOT_COMPUTED,0.0037617061009999615,0.983573165571982,True,1.4003601414270797e-17,1.0,,VARIANCE_NOT_COMPUTED
